date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:36	179882/179882	---M--	200	added ('OK')	image/jpeg	etag:%222beaa-5e76f6cc83700%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad4.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad4.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:36	135827/135827	---M--	200	added ('OK')	image/jpeg	etag:%2221293-5e76f6cc83700%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad2.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad2.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:36	155710/155710	---M--	200	added ('OK')	image/jpeg	etag:%222603e-5e76f6cc83700%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad3.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_ad3.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:36	87414/87414	---M--	200	added ('OK')	image/jpeg	etag:%2215576-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_03.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_03.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:36	98456/98456	---M--	200	added ('OK')	image/jpeg	etag:%2218098-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_04.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_04.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:37	103071/103071	---M--	200	added ('OK')	image/jpeg	etag:%221929f-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_05.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_05.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:37	96458/96458	---M--	200	added ('OK')	image/jpeg	etag:%22178ca-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_06.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_06.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:37	87674/87674	---M--	200	added ('OK')	image/jpeg	etag:%221567a-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_07.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_07.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:37	127601/127601	---M--	200	added ('OK')	image/jpeg	etag:%221f271-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_08.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_08.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:38	151290/151290	---M--	200	added ('OK')	image/jpeg	etag:%2224efa-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_09.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_09.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:38	122992/122992	---M--	200	added ('OK')	image/jpeg	etag:%221e070-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_10.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_10.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:38	165184/165184	---M--	200	added ('OK')	image/jpeg	etag:%2228540-5e76f6cc83700%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_12.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0234_12.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:38	113198/113198	---M--	200	added ('OK')	image/jpeg	etag:%221ba2e-5db7a77442140%22	https://www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0233_01_tmb.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is200000039yp-img/pj0233_01_tmb.jpg	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:39	14302/14302	---M-Z	200	added ('OK')	text/html	etag:%2237de-604bef2db0040-gzip%22	https://www.nikken.co.jp/en/projects/mixed_use/cadre_international_tod_center.html	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/mixed_use/cadre_international_tod_center.html	(from https://www.nikken.co.jp/en/projects/mixed_use/sakuramachi_kumamoto.html)
11:09:39	39809/39809	---M--	200	added ('OK')	image/jpeg	etag:%229b81-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_ogp.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_02_01.html)
11:09:39	81796/81796	---M--	200	added ('OK')	image/jpeg	etag:%2213f84-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_01.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_01.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_02_01.html)
11:09:39	105055/105055	---M--	200	added ('OK')	image/jpeg	etag:%2219a5f-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_02.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000001hx4-img/20191202_01_02.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_02_01.html)
11:09:40	12412/12412	---M-Z	200	added ('OK')	text/html	etag:%22307c-604bef2cbbe00-gzip%22	https://www.nikken.co.jp/en/news/news/2019_11_28.html	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/2019_11_28.html	(from https://www.nikken.co.jp/en/news/news/2019_12_02_01.html)
11:09:40	95537/95537	---M--	200	added ('OK')	image/jpeg	etag:%2217531-5db7a7603b200%22	https://www.nikken.co.jp/en/news/awards/tg1is20000001vw1-img/20191210_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/awards/tg1is20000001vw1-img/20191210_ogp.jpg	(from https://www.nikken.co.jp/en/news/awards/2019_12_10.html)
11:09:41	77833/77833	---M--	200	added ('OK')	image/jpeg	etag:%2213009-5db7a7603b200%22	https://www.nikken.co.jp/en/news/awards/tg1is20000001vw1-img/20191210.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/awards/tg1is20000001vw1-img/20191210.jpg	(from https://www.nikken.co.jp/en/news/awards/2019_12_10.html)
11:09:41	550030/550030	---M--	200	added ('OK')	image/jpeg	etag:%228648e-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xce.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xce.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:42	396784/396784	---M--	200	added ('OK')	image/jpeg	etag:%2260df0-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xcj.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xcj.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:42	107618/107618	---M--	200	added ('OK')	image/jpeg	etag:%221a462-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xdo.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xdo.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:43	2266227/2266227	---M--	200	added ('OK')	image/jpeg	etag:%22229473-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xci.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xci.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:43	292655/292655	---M--	200	added ('OK')	image/jpeg	etag:%224772f-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe0.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe0.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:43	276900/276900	---M--	200	added ('OK')	image/jpeg	etag:%22439a4-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xds.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xds.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:43	298247/298247	---M--	200	added ('OK')	image/jpeg	etag:%2248d07-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xdw.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xdw.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:44	95964/95964	---M--	200	added ('OK')	image/jpeg	etag:%22176dc-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe4.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe4.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:44	214013/214013	---M--	200	added ('OK')	image/jpeg	etag:%22343fd-5db7a76bacd00%22	https://www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe8.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003ihl-img/pj4urv0000001xe8.jpg	(from https://www.nikken.co.jp/en/projects/highrise/w350.html)
11:09:45	377532/377532	---M--	200	added ('OK')	image/jpeg	etag:%225c2bc-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv3.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv3.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:45	305766/305766	---M--	200	added ('OK')	image/jpeg	etag:%224aa66-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv8.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv8.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:45	80849/80849	---M--	200	added ('OK')	image/jpeg	etag:%2213bd1-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vvv.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vvv.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:45	1107039/1107039	---M--	200	added ('OK')	image/jpeg	etag:%2210e45f-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv7.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vv7.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:45	178365/178365	---M--	200	added ('OK')	image/jpeg	etag:%222b8bd-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vww.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vww.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	441635/441635	---M--	200	added ('OK')	image/jpeg	etag:%226bd23-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vwq.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vwq.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	149206/149206	---M--	200	added ('OK')	image/jpeg	etag:%22246d6-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vx2.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vx2.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	293575/293575	---M--	200	added ('OK')	image/jpeg	etag:%2247ac7-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxc.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxc.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	228772/228772	---M--	200	added ('OK')	image/jpeg	etag:%2237da4-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vx8.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vx8.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	60852/60852	---M--	200	added ('OK')	image/jpeg	etag:%22edb4-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxo.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxo.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:46	165933/165933	---M--	200	added ('OK')	image/jpeg	etag:%222882d-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxu.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vxu.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:47	330922/330922	---M--	200	added ('OK')	image/jpeg	etag:%2250caa-5db7a7a5d9640%22	https://www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vy0.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000002vuw-img/tg1is20000002vy0.jpg	(from https://www.nikken.co.jp/en/projects/cool_city_and_eco-towers.html)
11:09:47	63115/63115	---M--	200	added ('OK')	image/jpeg	etag:%22f68b-5db7a76223680%22	https://www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_ogp.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_11.html)
11:09:47	85371/85371	---M--	200	added ('OK')	image/jpeg	etag:%2214d7b-5db7a76223680%22	https://www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_01.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_01.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_11.html)
11:09:48	49214/49214	---M--	200	added ('OK')	image/jpeg	etag:%22c03e-5db7a76223680%22	https://www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_02.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_02.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_11.html)
11:09:48	98386/98386	---M--	200	added ('OK')	image/jpeg	etag:%2218052-5db7a76223680%22	https://www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_03.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is200000026pv-img/20191211_03.jpg	(from https://www.nikken.co.jp/en/news/news/2019_12_11.html)
11:09:48	77239/77239	---M--	200	added ('OK')	image/jpeg	etag:%2212db7-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/20200130_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/20200130_ogp.jpg	(from https://www.nikken.co.jp/en/news/news/2020_01_30.html)
11:09:49	200055/200055	---M--	200	added ('OK')	image/jpeg	etag:%2230d77-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/20200130_02.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/20200130_02.jpg	(from https://www.nikken.co.jp/en/news/news/2020_01_30.html)
11:09:49	403978/403978	---M--	200	added ('OK')	image/jpeg	etag:%2262a0a-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/oneza.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000002qb7-img/oneza.jpg	(from https://www.nikken.co.jp/en/news/news/2020_01_30.html)
11:09:50	12180/12180	---M-Z	200	added ('OK')	text/html	etag:%222f94-604bef2cbbe00-gzip%22	https://www.nikken.co.jp/en/news/news/2020_02_13.html	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/2020_02_13.html	(from https://www.nikken.co.jp/en/news/news/2020_01_30.html)
11:09:50	403978/403978	---M--	200	added ('OK')	image/jpeg	etag:%2262a0a-5db7a763178c0%22	https://www.nikken.co.jp/en/news/news/tg1is20000002qb7-att/oneza.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/news/news/tg1is20000002qb7-att/oneza.jpg	(from https://www.nikken.co.jp/en/news/news/2020_01_30.html)
11:09:50	106296/106296	---M--	200	added ('OK')	image/jpeg	etag:%2219f38-5db7a764ffd40%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_ogp.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:50	79495/79495	---M--	200	added ('OK')	image/jpeg	etag:%2213687-5db7a764ffd40%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_sp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_sp.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:50	77901/77901	---M--	200	added ('OK')	image/jpeg	etag:%221304d-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_02.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_02.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:51	90306/90306	---M--	200	added ('OK')	image/jpeg	etag:%22160c2-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_03.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_03.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:51	439998/439998	---M--	200	added ('OK')	image/jpeg	etag:%226b6be-5db7a764ffd40%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_top.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_00_top.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:51	84997/84997	---M--	200	added ('OK')	image/jpeg	etag:%2214c05-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_04.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_04.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:51	91568/91568	---M--	200	added ('OK')	image/jpeg	etag:%22165b0-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_05.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_05.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:52	77289/77289	---M--	200	added ('OK')	image/jpeg	etag:%2212de9-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_06.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_06.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:52	115159/115159	---M--	200	added ('OK')	image/jpeg	etag:%221c1d7-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_07.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_07.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:52	110737/110737	---M--	200	added ('OK')	image/jpeg	etag:%221b091-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_08.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_08.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:52	94923/94923	---M--	200	added ('OK')	image/jpeg	etag:%22172cb-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_09.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_09.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:52	116684/116684	---M--	200	added ('OK')	image/jpeg	etag:%221c7cc-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_10.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_10.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:53	133564/133564	---M--	200	added ('OK')	image/jpeg	etag:%22209bc-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_11.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0233_11.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:53	14151/14151	---M-Z	200	added ('OK')	text/html	etag:%223747-604bef2cbbe00-gzip%22	https://www.nikken.co.jp/en/projects/commercial_retail/kyoto_zero_gate.html	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/commercial_retail/kyoto_zero_gate.html	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:53	92749/92749	---M--	200	added ('OK')	image/jpeg	etag:%2216a4d-5db7a765f3f80%22	https://www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0234_01_tmb.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/projects/tg1is20000003a38-img/pj0234_01_tmb.jpg	(from https://www.nikken.co.jp/en/projects/commercial_retail/sakuramachi_kumamoto.html)
11:09:54	156025/156025	---M--	200	added ('OK')	image/jpeg	etag:%2226179-606c4a80c50c0%22	https://www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_ogp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_ogp.jpg	(from https://www.nikken.co.jp/en/insights/talk_office.html)
11:09:54	426740/426740	---M--	200	added ('OK')	image/jpeg	etag:%22682f4-606c4a80c50c0%22	https://www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_main.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_main.jpg	(from https://www.nikken.co.jp/en/insights/talk_office.html)
11:09:55	131548/131548	---M--	200	added ('OK')	image/jpeg	etag:%22201dc-606c4a80c50c0%22	https://www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_sp.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_sp.jpg	(from https://www.nikken.co.jp/en/insights/talk_office.html)
11:09:55	187636/187636	---M--	200	added ('OK')	image/jpeg	etag:%222dcf4-606c4a80c50c0%22	https://www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_01.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_01.jpg	(from https://www.nikken.co.jp/en/insights/talk_office.html)
11:09:55	207034/207034	---M--	200	added ('OK')	image/jpeg	etag:%22328ba-606c4a80c50c0%22	https://www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_02.jpg	C:/My%20Web%20Sites/anotherwebsite/www.nikken.co.jp/en/insights/tg1is20000004myx-img/office_evolution_through_the_intertwining_of_people_and_spaces_02.jpg	(from https://www.nikken.co.jp/en/insights/talk_office.html)
